EmployeeID,DateOfHire,Department,JobProfile,JobType,JobTitle,Salary,MidpointWage,PerformanceGrade
1509151,21/09/2015,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2034,1800,2.6
1711141,17/11/2017,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2034,1800,1.85
2204141,03/04/2022,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2034,1800,2.6
1709151,11/09/2017,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2034,1800,3
2001191,09/01/2020,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2034,1800,3
1402072,18/02/2014,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2037,1904,2.79
190102,03/01/2019,Operations,Individual Contributor,1. Entry Level,Customer Service Associate,2037,1904,2.38
2208021,12/08/2022,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2037,1904,3.21
1506031,14/06/2015,Operations,Individual Contributor,1. Entry Level,Customer Service Associate,2037,1904,3.34
1801131,23/01/2018,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2037,1904,3.32
2002083,17/02/2020,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2037,1904,2.79
1802141,12/02/2018,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2052,1800,2.77
2312171,22/12/2023,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2052,1800,3.69
1608113,22/08/2016,Corporate,Individual Contributor,1. Entry Level,Accounting Associate I,2052,1800,2.95
1706163,19/06/2017,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2052,1800,3.69
1808011,09/08/2018,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2056,1904,2.79
2003131,10/03/2020,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2056,1904,3
1909191,08/09/2019,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2056,1904,3.7
210301,06/03/2021,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2056,1904,2.74
170503,21/05/2017,Operations,Individual Contributor,1. Entry Level,Customer Service Associate,2056,1904,3.34
1806021,06/06/2018,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2056,1904,3.21
1612102,06/12/2016,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2056,1904,3.05
1405151,18/05/2014,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2056,1904,3.32
1705102,10/05/2017,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2070,1800,1.85
170201,01/02/2017,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2070,1800,2.93
2303152,25/03/2023,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2070,1800,3.33
1704082,06/04/2017,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2070,1800,3.52
1504011,01/04/2015,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2070,1800,2.93
1908092,16/08/2019,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2070,1800,1.85
1602101,22/02/2016,Corporate,Individual Contributor,1. Entry Level,Finance Associate,2070,1800,2.33
2102184,21/02/2021,Operations,Individual Contributor,1. Entry Level,Customer Service Associate,2075,1904,2.38
2209051,08/09/2022,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2075,1904,3.21
1703161,01/03/2017,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2075,1904,2.74
2205172,20/05/2022,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2075,1904,2.79
1701011,11/01/2017,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2075,1904,3.05
1903015,19/03/2019,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2075,1904,3.32
2205181,12/05/2022,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2075,1904,3.32
1910022,15/10/2019,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2088,1800,4
1809201,06/09/2018,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2088,1800,3
1907112,19/07/2019,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2088,1800,3
2205201,18/05/2022,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2088,1800,2.77
1902161,02/02/2019,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2088,1800,2.93
2210031,15/10/2022,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2094,1904,3
1606091,05/06/2016,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2094,1904,3.21
2310171,01/10/2023,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2094,1904,3
1805142,18/05/2018,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2094,1904,4
1511081,14/11/2015,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2106,1800,3.52
1901201,16/01/2019,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2106,1800,3.69
2204192,21/04/2022,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2106,1800,3.33
1711102,07/11/2017,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2106,1800,2.6
1510083,18/10/2015,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2106,1800,4
1708021,05/08/2017,Customer Service,Individual Contributor,1. Entry Level,Customer Service Associate,2106,1800,3.69
2301071,01/01/2023,Corporate,Individual Contributor,1. Entry Level,Finance Associate,2106,1800,2.33
1904101,02/04/2019,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2113,1904,3
1706123,14/06/2017,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2113,1904,2.74
2103051,12/03/2021,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2113,1904,3.05
1408152,11/08/2014,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2113,1904,4
1501031,01/01/2015,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2113,1904,3.21
1705031,08/05/2017,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2113,1904,4
1710112,20/10/2017,Operations,Individual Contributor,1. Entry Level,Customer Service Associate,2113,1904,2.38
2103063,09/03/2021,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2132,1904,2.74
1903011,14/03/2019,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2132,1904,3.05
2208121,07/08/2022,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2132,1904,2.79
2011201,06/11/2020,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2152,1904,2.79
1406091,02/06/2014,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2152,1904,4
1810121,01/10/2018,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2152,1904,3.21
2109201,04/09/2021,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2171,1904,3.32
1901163,22/01/2019,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2171,1904,2.74
1409152,18/09/2014,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2171,1904,3
1903014,19/03/2019,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2171,1904,3.05
2001045,17/01/2020,Operations,Individual Contributor,1. Entry Level,Customer Service Associate,2190,1904,3.34
1512131,15/12/2015,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2190,1904,3.21
1802071,15/02/2018,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2190,1904,3
1405131,22/05/2014,Operations,Individual Contributor,1. Entry Level,Customer Service Associate,2190,1904,2.38
1411102,10/11/2014,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2190,1904,2.74
1412031,02/12/2014,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2190,1904,3.21
1610132,11/10/2016,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2209,1904,3.32
1708142,02/08/2017,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2209,1904,3.32
2308101,22/08/2023,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2209,1904,3.05
1602032,14/02/2016,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2209,1904,3.32
2104151,23/04/2021,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2209,1904,4
1611151,13/11/2016,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2228,1904,2.79
2211071,06/11/2022,Operations,Individual Contributor,1. Entry Level,Customer Service Associate,2228,1904,3.34
1603071,03/03/2016,Operations,Individual Contributor,1. Entry Level,Customer Service Associate,2228,1904,3.34
2201111,09/01/2022,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2228,1904,3.21
2203122,22/03/2022,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2228,1904,2.79
2004171,22/04/2020,Operations,Individual Contributor,1. Entry Level,Business Analyst Associate,2228,1904,3.05
2004052,20/04/2020,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1761,2024,2.56
1803101,09/03/2018,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1781,2024,2.56
2111141,03/11/2021,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1801,2024,2.56
2110071,22/10/2021,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1801,2024,2.56
1902011,08/02/2019,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1822,2024,2.56
1706011,09/06/2017,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1842,2024,2.2
150902,16/09/2015,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1842,2024,1.96
2102021,16/02/2021,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1842,2024,2.56
1708191,05/08/2017,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1862,2024,2.56
1404061,04/04/2014,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1882,2024,2.56
2305071,03/05/2023,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1882,2024,2.56
1904161,03/04/2019,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1903,2024,1.96
1501052,19/01/2015,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1903,2024,2.2
2004122,20/04/2020,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1903,2024,2.94
2009011,06/09/2020,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1923,2024,1.96
1403081,04/03/2014,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1923,2024,1.96
1601124,20/01/2016,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1923,2024,2.94
1606062,23/06/2016,Customer Service,Individual Contributor,2. Junior Analyst,Junior Customer Service Analyst,1933,2222,4
1910141,14/10/2019,Corporate,Individual Contributor,2. Junior Analyst,Junior Tax Analyst,1933,2222,2.8
2008051,10/08/2020,People & Culture,Individual Contributor,2. Junior Analyst,Junior People and Culture Analyst,1933,2222,2.86
1601061,02/01/2016,Customer Service,Individual Contributor,2. Junior Analyst,Junior Customer Service Analyst,1933,2222,4
1607151,16/07/2016,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1943,2024,1.96
1707041,12/07/2017,Customer Service,Individual Contributor,2. Junior Analyst,Junior Customer Service Analyst,1955,2222,4
1804023,16/04/2018,Customer Service,Individual Contributor,2. Junior Analyst,Junior Customer Service Analyst,1955,2222,4
2111182,20/11/2021,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1963,2024,2.94
1606192,21/06/2016,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1963,2024,2.2
1801102,25/01/2018,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1963,2024,1.96
2201191,21/01/2022,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1963,2024,1.96
1808141,09/08/2018,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1963,2024,2.56
1911112,14/11/2019,People & Culture,Individual Contributor,2. Junior Analyst,Junior People and Culture Analyst,1978,2222,2.86
2009151,19/09/2020,People & Culture,Individual Contributor,2. Junior Analyst,Junior People and Culture Analyst,1978,2222,2.86
1801171,06/01/2018,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,1984,2024,1.96
1503021,09/03/2015,Customer Service,Individual Contributor,2. Junior Analyst,Junior Customer Service Analyst,2000,2222,3.27
1404041,16/04/2014,Corporate,Individual Contributor,2. Junior Analyst,Junior Tax Analyst,2000,2222,2.8
1507203,24/07/2015,Customer Service,Individual Contributor,2. Junior Analyst,Junior Customer Service Analyst,2000,2222,2.89
2307092,23/07/2023,Customer Service,Individual Contributor,2. Junior Analyst,Junior Customer Service Analyst,2000,2222,3.85
1908181,05/08/2019,Corporate,Individual Contributor,2. Junior Analyst,Junior Tax Analyst,2000,2222,2.8
2306103,18/06/2023,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,2004,2024,1.96
2310081,05/10/2023,Sales,Individual Contributor,2. Junior Analyst,Junior Business Analyst,2004,2024,1.96
1410112,19/10/2014,Customer Service,Individual Contributor,2. Junior Analyst,Junior Customer Service Analyst,2022,2222,3.85
2010112,13/10/2020,Customer Service,Individual Contributor,2. Junior Analyst,Junior Customer Service Analyst,2022,2222,2.89
